index,name,price,number_of_comment,brand,size,weight,camera,comment
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,sao máy mình ko kết nối được với dây cáp để lấy hình ra 
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,máy đúng chính hãngmẫu giống hìnhưng ý
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Tôi đã nhận được sản phẩm tôi cảm thấy hài lòng với sp và nhân viên giao hàng
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,nguyên seal chất lượng tốt đạt yêu cầu tin tưởng tiki trading
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Sao sản phẩm giao không có túi đựng máy ảnh kèm theo
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Máy đẹp quá trời lun Giao hàng đầy đủ
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Sản phẩm quá kém máy mờ quá
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,chât luong ảnh chán hơn đt
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Tốt và rẻ trong tầm giá
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,chính hãng
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,tốt
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,sản phẩm tốt  chụp hình đẹp  tiki giao hàng đúng giờ
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Cực kì hài lòng
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Cực kì hài lòng
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Cực kì hài lòng
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Cực kì hài lòng
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Cực kì hài lòng
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Cực kì hài lòng
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Cực kì hài lòng
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Cực kì hài lòng
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Hài lòng
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Hài lòng
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Cực kì hài lòng
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Hài lòng
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Hài lòng
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Cực kì hài lòng
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Bình thường
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Tôi muốn hỏi thông tin về sản phẩm trả góp thì cần thêm những giấy tờ hay làm ntn để thưic hiện giao dịch
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Muốn trả góp online thì thủ tục mà giấy tờ ntn ạ Và trả góp qua thẻ tín dụng thì ntn ạ
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,còn hàng ko tiki mình muốn mua 1 chiếc  nếu mình muốn mua trả góp thì mình phải làm gi
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,muốn mua trả góp thì thủ tục ntn ạ giờ còn chương trình tặng quà nữa k ạ
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,tôi muốn trả góp sản phản này cần những giấy tờ ntn
1,Máy Ảnh Canon EOS 3000D + Lens EF-S 18 - 55mm III (Lê Bảo Minh) - Hàng Chính hãng,7290000,63,Canon,,Khoảng 436g  1538oz Bao gồm pin và thẻ nhớKhoảng 389g  1372oz Chỉ tính thân máy,,Chương trìh trả góp của bên mình bao gồm những giấy tờ j ạ
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Mình đặc tối hôm 289 trưa 309 đã nhận được nhanh hơn dự kiến ngày 210 Lần này tiki đóng hàng hơi đơn giản k có bọc trống sốc cho hợp máy ảnh gh BÊN TRONG HỢP GỒM CÓ 1 máy ảnh xt200s 1 viên pinNPW126S 1 dây sạc đầu tai C 1 đầu chuyển 35 sang tai C và một số giấy hướng dẫn bằng Tiếng Anhkhông có doc sạc Mình check bảo hành thì kích hoạt hôm 30 tháng 62020 bảo hành đến 30thang 6 2022 Mong lần sau tiki sẽ cải thiện tốt hơn
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Máy chính hãng test thấy ok máy nguyên tem đập hộp nhưng kiểm tra bảo hành online đã được kích hoạt trước 3 tháng Mình có đọc thông tin máy được bảo hành 24 tháng nhưng không quá 27 tháng kể từ khi xuất kho nên cũng tạm hiểu vì sao máy chưa khui nhưng đã được kích hoạt bảo hành Đã liên hệ tiki nhưng các bạn ghi nhận nhưng chưa có phản hồi
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Tiki giao hàng nhanh sản phẩm không đi kèm dock sạc Nếu muốn dùng máy bạn phải mua thêm thẻ nhớ và dock sạc
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Mình vừa đặt hàng hôm 207 và đã nhận hàng vào hôm nay nhanh hơn so với dự kiến nhưng trong hộp không có cục sạc giờ làm sao mà sạc pin
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,, Máy đẹp chụp ảnh đẹp  Máy đã kích hoạt bảo hành hơn 2 tháng  Mọi thứ  hiện tại OK Dùng thời gian dài mới biết rõ
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Hộp máy đã bị mở trước và thiếu cục sạc  Tiki xử lý sớm giúp mình
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,không thấy sạc Bảo Hành kích hoạt từ tháng 3 mà nay là 17 tháng năm
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Đóng gói cẩn thận chắc chắn Sản phẩm giao đầy đủ
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Cực kì hài lòng
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Gây hiểu lầm khi mua hàng
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Đẹp Rất đẹp
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,hài lòng
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Cực kì hài lòng
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Cực kì hài lòng
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Cực kì hài lòng
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Cực kì hài lòng
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Cực kì hài lòng
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Cực kì hài lòng
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Cực kì hài lòng
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Bình thường
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Đẹp Rất đẹp
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,hài lòng
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Cực kì hài lòng
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Cực kì hài lòng
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Cực kì hài lòng
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Cực kì hài lòng
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Cực kì hài lòng
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Cực kì hài lòng
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Cực kì hài lòng
2,Máy Ảnh Fujifilm X-T200 + Lens 15-45mm (24.2MP) - Hàng Chính Hãng,15290000,22,Fujifilm,1210 x 837 x 551 mm,370g,,Bình thường
3,Máy Ảnh Canon Powershot G7X Mark II – Đen – Hàng Chính Hãng,10490000,18,Canon,Dài 1097 x Rộng 638 x Dày 357mm,,,Tặng thêm 1 vì đã để cho mình có cơ hội tìm hiểu và học hỏi thêm Giá thành và độ sắc nét để mà so sánh thì không bằng Sony Nếu cho mình lựa chọn lại thì mình sẽ chọn Sony Nếu bạn nghĩ dùng để selfie nữa thì nên dung iPhone selfie đẹp và chuẩn hơn nhiều Mình đã mất nửa ngày để có thể kết nối với iPhone sách hướng dẫn không được chi tiết cho lắm
3,Máy Ảnh Canon Powershot G7X Mark II – Đen – Hàng Chính Hãng,10490000,18,Canon,Dài 1097 x Rộng 638 x Dày 357mm,,,Chỉ mới trải nghiệm sơ sơ sản phẩm nhưng khá hài lòng về chất lượng Máy nhỏ gọn dễ thao tác Thời gian giao hàng rất nhanh
3,Máy Ảnh Canon Powershot G7X Mark II – Đen – Hàng Chính Hãng,10490000,18,Canon,Dài 1097 x Rộng 638 x Dày 357mm,,,chưa được testhixmới nhập ngàygiờ xong nó off luônHaizzzNhưng máy đẹp 
3,Máy Ảnh Canon Powershot G7X Mark II – Đen – Hàng Chính Hãng,10490000,18,Canon,Dài 1097 x Rộng 638 x Dày 357mm,,,Sản phẩm được đóng gói kỹ lưỡng giao nhanh trong 2 giờ Rất tin tưởng TIKI Trading và chưa bao giờ thất vọng 
3,Máy Ảnh Canon Powershot G7X Mark II – Đen – Hàng Chính Hãng,10490000,18,Canon,Dài 1097 x Rộng 638 x Dày 357mm,,,Máy tốt tuy nhiên pin mau hết cần mu thêm pin rời để tiện thay khi đi chơi xa  nhiều ngày
3,Máy Ảnh Canon Powershot G7X Mark II – Đen – Hàng Chính Hãng,10490000,18,Canon,Dài 1097 x Rộng 638 x Dày 357mm,,,Thích em này đã lâu nhưng nay mới quyết định mua Chưa có cơ hội dùng nhiều nhưng dự là sẽ rất tốt
3,Máy Ảnh Canon Powershot G7X Mark II – Đen – Hàng Chính Hãng,10490000,18,Canon,Dài 1097 x Rộng 638 x Dày 357mm,,,Giao hàng nhanh đóng gói cẩn thận Máy đẹp đang test thử chưa thấy lỗi gì
3,Máy Ảnh Canon Powershot G7X Mark II – Đen – Hàng Chính Hãng,10490000,18,Canon,Dài 1097 x Rộng 638 x Dày 357mm,,,đặt hàng gần tuần mà chưa thấy giao hàng Bắt đầu nản
3,Máy Ảnh Canon Powershot G7X Mark II – Đen – Hàng Chính Hãng,10490000,18,Canon,Dài 1097 x Rộng 638 x Dày 357mm,,,rất tốt
3,Máy Ảnh Canon Powershot G7X Mark II – Đen – Hàng Chính Hãng,10490000,18,Canon,Dài 1097 x Rộng 638 x Dày 357mm,,,Cực kì hài lòng
3,Máy Ảnh Canon Powershot G7X Mark II – Đen – Hàng Chính Hãng,10490000,18,Canon,Dài 1097 x Rộng 638 x Dày 357mm,,,Cực kì hài lòng
3,Máy Ảnh Canon Powershot G7X Mark II – Đen – Hàng Chính Hãng,10490000,18,Canon,Dài 1097 x Rộng 638 x Dày 357mm,,,Cực kì hài lòng
3,Máy Ảnh Canon Powershot G7X Mark II – Đen – Hàng Chính Hãng,10490000,18,Canon,Dài 1097 x Rộng 638 x Dày 357mm,,,Cực kì hài lòng
3,Máy Ảnh Canon Powershot G7X Mark II – Đen – Hàng Chính Hãng,10490000,18,Canon,Dài 1097 x Rộng 638 x Dày 357mm,,,Cực kì hài lòng
3,Máy Ảnh Canon Powershot G7X Mark II – Đen – Hàng Chính Hãng,10490000,18,Canon,Dài 1097 x Rộng 638 x Dày 357mm,,,Cực kì hài lòng
3,Máy Ảnh Canon Powershot G7X Mark II – Đen – Hàng Chính Hãng,10490000,18,Canon,Dài 1097 x Rộng 638 x Dày 357mm,,,Cực kì hài lòng
3,Máy Ảnh Canon Powershot G7X Mark II – Đen – Hàng Chính Hãng,10490000,18,Canon,Dài 1097 x Rộng 638 x Dày 357mm,,,Cực kì hài lòng
3,Máy Ảnh Canon Powershot G7X Mark II – Đen – Hàng Chính Hãng,10490000,18,Canon,Dài 1097 x Rộng 638 x Dày 357mm,,,cửa hàng mình có bán thêm pin rời cannon g7x mark ll k vay ad mình muốn mua thêm viên pin dự phòng nữa
4,Máy Ảnh Fujifilm X-A7 + Lens 15-45mm - Hàng Chính Hãng,11990000,30,Fujifilm,119 x 677 x 411 mm,,,Nói chung khá ổn nhận hàng nguyên Seal tuy nhiên Tiki chặn quà tặng Trong phiếu Chào mừng Fujifilm Việt Nam cam kết tặng thẻ nhớ 16GB SanDisk và túi nhưng chỉ nhận được túi Nếu quà tặng do Tiki chủ động tặng thì có thể điều chỉnh còn của hãng thì nên cung cấp đủ cho Khách hàng
4,Máy Ảnh Fujifilm X-A7 + Lens 15-45mm - Hàng Chính Hãng,11990000,30,Fujifilm,119 x 677 x 411 mm,,, Giao hàng đúng thời hạn  Bảo hảnh kích hoạt 1 ngày trước khi giao  Máy dễ dùng cho người mới để SR on nó sẽ tự động hậu kỳ sau chụp  Màu sắc lên khá đẹp  Nhưng để beat được hết bọn điện thoại nhất là flagship thì vẫn phải mua lens ngon tí chứ len kit chắc ko đủ  Lens fuji khá là đắt   Mua xong chưa có dịp đi đâu nên mới chụp vài cái sample chơi chơi
4,Máy Ảnh Fujifilm X-A7 + Lens 15-45mm - Hàng Chính Hãng,11990000,30,Fujifilm,119 x 677 x 411 mm,,,mọi thứ rất ok từ ship đến sản phẩm duy nhất có việc bảo hành khá khó hiểu và bực mình Hãng và tiki cam kết bảo hành 24 tháng từ ngày mua máy mới mua hôm nay giao hàng ngay trong 2 tiếng nhưng khi kích hoạt bảo hành theo serie trên máy thì hãng báo máy đã đc kích hoạt bảo hành trc đó từ tháng 5 Đã liên hệ với bộ phận chăm sóc khách hàng của tiki nhưng chưa nhận lại đc phản hồi từ bên bán hàng
4,Máy Ảnh Fujifilm X-A7 + Lens 15-45mm - Hàng Chính Hãng,11990000,30,Fujifilm,119 x 677 x 411 mm,,,Máy chụp đẹp Đủ linh kiện Quan trọng là nguyên seal Giao hàng nhanh Tuy nhiên có chút trục trặc vụ thời gian bảo hành Tiki phản hồi là máy được kích hoạt bảo hành trước để có giá tốt Nhưng vẫn đảm bảo đủ thời gian bảo hành tính từ thời điểm trên hóa đơn Nên vậy cũng ok
4,Máy Ảnh Fujifilm X-A7 + Lens 15-45mm - Hàng Chính Hãng,11990000,30,Fujifilm,119 x 677 x 411 mm,,,Hàng như mô tả mình là người mới học nhiếp ảnh nên chưa biết chụp có tốt không Theo quảng cáo thì có quà tặng kèm và có túi bọc máy ảnh kèm thẻ nhớ nhưng khi minh đặt đơn hàng thì tiki từ động tách túi quà tặng kèm ra và không giao cho mình  không hiểu lý do vì sao Giá thì rất oke Thêm nữa là giao hàng chậm mình phải đợi hơn 1 tuần
4,Máy Ảnh Fujifilm X-A7 + Lens 15-45mm - Hàng Chính Hãng,11990000,30,Fujifilm,119 x 677 x 411 mm,,,Đặt chiều 811 đến trưa 911 nhận hàng Nguyên seal đầy đủ đồ phụ kiện như các bài review Mình chọn model Dark sliver cho bền màu đơn giản Bắt đầu tập tành chơi máy ảnh thì cứ trải nghiệm thôi Mua hàng chính hãng nhiều tiền thì cứ Tiki mà mua cho yên tâm
