index,name,price,number_of_comment,brand,CPU,hardware_size,RAM,resolution,display,comment
49,Laptop HP Pavilion x360 14-dw0063TU 19D54PA 9Core i7-1065G7/ 8GB DDR4 3200MHz/ 512GB PCIe NVMe/ 14 FHD IPS Touch/ Win10) - Hàng Chính Hãng ,20290000,6,HP,Intel Core i71065G7 13GHz up to 39GHz 8MB,512,8,Full HD 1920 x 1080,14 ,Cực kì hài lòng
50,Laptop ASUS ROG Strix G15 G512-IAL001T (Core i7-10750H/ 8GB DDR4 3200MHz/ 512GB SSD PCIE G3X4/ GTX 1650Ti 4GB GDDR6/ 15.6 FHD IPS  144Hz/ Win10) - Hàng Chính Hãng ,26999000,1,Asus,Intel Core i710750H 26GHz up to 50GHz 12MB,512,8,Full HD 1920 x 1080,15.6 ,Hàng bao ngon máy mạnh đẹp
51,Laptop Dell Inspiron 5391 N3I3001W (Core i3-10110U/ 4GB/ 128GBSSD/ 13.3 FHD/ Win10) - Hàng Chính Hãng ,13399000,3,Dell,Intel Core i3,128,4,Full HD 1920 x 1080,13.3 ,Hàng đẹp nhẹ full box win bản quyền office 365 cài sẵn chưa active Mọi thứ đều ok trừ thời gian bảo hành còn khoảng 10 tháng chứ không phải 12 tháng như thông tin ban đầu
51,Laptop Dell Inspiron 5391 N3I3001W (Core i3-10110U/ 4GB/ 128GBSSD/ 13.3 FHD/ Win10) - Hàng Chính Hãng ,13399000,3,Dell,Intel Core i3,128,4,Full HD 1920 x 1080,13.3 ,Sản phẩm đẹp nhưng nếu có cảm ứng thì tuyệt vời hơn nữa
51,Laptop Dell Inspiron 5391 N3I3001W (Core i3-10110U/ 4GB/ 128GBSSD/ 13.3 FHD/ Win10) - Hàng Chính Hãng ,13399000,3,Dell,Intel Core i3,128,4,Full HD 1920 x 1080,13.3 ,tốt
52,Microsoft Surface Pro X (13/ SQ1TM/ 8GB/ 128GB SSD/ WiFi + 4G LTE/ Black) - Hàng Nhập Khẩu ,23200000,4,Microsoft,Microsoft SQ1,128,8,,,hang chính hãng  nhưng cho mình hỏi minh đã nhận hàng nhưng không kèm giấy tờ hay hoá đơn gì  vậy khi bào hành có cần không 
52,Microsoft Surface Pro X (13/ SQ1TM/ 8GB/ 128GB SSD/ WiFi + 4G LTE/ Black) - Hàng Nhập Khẩu ,23200000,4,Microsoft,Microsoft SQ1,128,8,,,Máy ok
52,Microsoft Surface Pro X (13/ SQ1TM/ 8GB/ 128GB SSD/ WiFi + 4G LTE/ Black) - Hàng Nhập Khẩu ,23200000,4,Microsoft,Microsoft SQ1,128,8,,,Cực kì hài lòng
52,Microsoft Surface Pro X (13/ SQ1TM/ 8GB/ 128GB SSD/ WiFi + 4G LTE/ Black) - Hàng Nhập Khẩu ,23200000,4,Microsoft,Microsoft SQ1,128,8,,,Cực kì hài lòng
53,Apple iMac 2019 MRT32 21.5  4K - Nhập Khẩu Chính Hãng ,29499000,5,Apple,Intel Core i3,1,8,,21.5 ,Tuy giao hàng chậm hơn so với dự kiến 12 tiếng khâu đóng gói không có thùng của Tiki chắc do hết thùng giấy phù hợp D  Nhưng vẫn đánh 5 sao cho hàng đúng chất lượng như cam kết nhân viên tổng đài và giao hàng nhiệt tình
53,Apple iMac 2019 MRT32 21.5  4K - Nhập Khẩu Chính Hãng ,29499000,5,Apple,Intel Core i3,1,8,,21.5 ,Mình mua ở tiki lúc đang khuyến mãi nên giá rẻ hơn ở ngoài ít nhất khoảng 2tr Giao hàng hơi chậm nhưng mình hài lòng với sản phẩm
53,Apple iMac 2019 MRT32 21.5  4K - Nhập Khẩu Chính Hãng ,29499000,5,Apple,Intel Core i3,1,8,,21.5 ,Máy bị khởi động rất chậm hoạt động chậm không rõ nguyên nhân yêu cầu tiki liên hệ bảo hành gấp
53,Apple iMac 2019 MRT32 21.5  4K - Nhập Khẩu Chính Hãng ,29499000,5,Apple,Intel Core i3,1,8,,21.5 ,Hàng new 100 nguyên seal Đầy đủ chuột bàn phím tất cả mới tinh  Giao hàng nhanh Mình thích
53,Apple iMac 2019 MRT32 21.5  4K - Nhập Khẩu Chính Hãng ,29499000,5,Apple,Intel Core i3,1,8,,21.5 ,Cực kì hài lòng
54,Laptop Lenovo IdeaPad S145-15IIL 81W8001YVN (Core i5-1035G1/ 4GB DDR4 2400MHz/ 256GB SSD SATA/ 15.6 FHD/ Win10) - Hàng Chính Hãng ,12499000,1,Lenovo,,,,,,Hàng k nguyên seal nhé cả nhà seal đã bị cắt và dán seal tiki Mở ra thấy sp ok k có vấn đề j bạn nào mua bị kén wifi thì update win lên sẽ đc ngay nhé
55,Laptop Asus Vivobook D509DA-EJ286T (AMD Ryzen 5-3500U/ 4GB DDR4 2400MHz/ 256GB SSD M.2 PCIE/ 15.6 FHD/ Win10) - Hàng Chính Hãng ,11499000,8,Asus,AMD Ryzen 5,256,4,Full HD 1920 x 1080,15.6 , Ngoại hình sang trọng rất đẹp  Giá chỉ hơn 10 triệu đồng nhưng được trang bị cấu hình khỏe Làm việc văn phòng siêu nhanh thiết kế đồ họa 2D hiệu quả chiến game LOL max setting GTA mượt vô cùng  Viền màn hình siêu mỏng giúp trải nghiệm hình ảnh chân thực và sống động  Cảm biến vân tay bản lề Ergro Lift giúp tản nhiệt tối ưu nhất
55,Laptop Asus Vivobook D509DA-EJ286T (AMD Ryzen 5-3500U/ 4GB DDR4 2400MHz/ 256GB SSD M.2 PCIE/ 15.6 FHD/ Win10) - Hàng Chính Hãng ,11499000,8,Asus,AMD Ryzen 5,256,4,Full HD 1920 x 1080,15.6 ,Chất lượng thấp 1 Màn hình màu trắng có độ sáng rất khó chịu mau gây mỏi mắt 30 Chuyển sang chế độ Dark mode sẽ dễ chịu hơn 2 Tốc độ xử lý thấp Chỉ sử dụng Chrome ko chơi game 3 Khi mở máy phải mở bằng 2 tay 3 Bàn phím bấm ko thoải mái phím số có kích thước ko hợp lý dễ gây bấm nhầm Nên chi thêm 2  3tr mua máy sẽ tốt hơn Lần đầu dùng Asus Ko giới thiệu cho bạn bè
55,Laptop Asus Vivobook D509DA-EJ286T (AMD Ryzen 5-3500U/ 4GB DDR4 2400MHz/ 256GB SSD M.2 PCIE/ 15.6 FHD/ Win10) - Hàng Chính Hãng ,11499000,8,Asus,AMD Ryzen 5,256,4,Full HD 1920 x 1080,15.6 ,Máy đẹp chip ryzen mới 3500u tuyệt vời mạnh mát mẻ chơi LOL mượt mà Máy nhựa giả kim loại nên cầm vào hơi hụt hẫng nhẹ nhỏ gọn dễ mang theo
55,Laptop Asus Vivobook D509DA-EJ286T (AMD Ryzen 5-3500U/ 4GB DDR4 2400MHz/ 256GB SSD M.2 PCIE/ 15.6 FHD/ Win10) - Hàng Chính Hãng ,11499000,8,Asus,AMD Ryzen 5,256,4,Full HD 1920 x 1080,15.6 ,hàng giao nhanh gọn không có vết trầy xước thông số đúng như công bố
55,Laptop Asus Vivobook D509DA-EJ286T (AMD Ryzen 5-3500U/ 4GB DDR4 2400MHz/ 256GB SSD M.2 PCIE/ 15.6 FHD/ Win10) - Hàng Chính Hãng ,11499000,8,Asus,AMD Ryzen 5,256,4,Full HD 1920 x 1080,15.6 ,Hàng đúng như quảng cáo  giao trong vòng 2h từ khi đặt hàng tks Tiki
55,Laptop Asus Vivobook D509DA-EJ286T (AMD Ryzen 5-3500U/ 4GB DDR4 2400MHz/ 256GB SSD M.2 PCIE/ 15.6 FHD/ Win10) - Hàng Chính Hãng ,11499000,8,Asus,AMD Ryzen 5,256,4,Full HD 1920 x 1080,15.6 ,Hài lòng
55,Laptop Asus Vivobook D509DA-EJ286T (AMD Ryzen 5-3500U/ 4GB DDR4 2400MHz/ 256GB SSD M.2 PCIE/ 15.6 FHD/ Win10) - Hàng Chính Hãng ,11499000,8,Asus,AMD Ryzen 5,256,4,Full HD 1920 x 1080,15.6 ,Cực kì hài lòng
55,Laptop Asus Vivobook D509DA-EJ286T (AMD Ryzen 5-3500U/ 4GB DDR4 2400MHz/ 256GB SSD M.2 PCIE/ 15.6 FHD/ Win10) - Hàng Chính Hãng ,11499000,8,Asus,AMD Ryzen 5,256,4,Full HD 1920 x 1080,15.6 ,Cực kì hài lòng
56,Laptop ASUS VivoBook S15 S533JQ-BQ085T (Core i5-1035G1/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE G3X2/ MX350 2GB GDDR5/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng ,19199000,2,Asus,Intel Core i51035G1 10GHz up to 36GHz 6MB,512,8,Full HD 1920 x 1080,15.6 ,Giao hàng đúng hẹn Tuy nhiên sau khi nhận hàng thì nút số 8 trên bàn phím bị liệt Không biết chính sách đổi trả của Tiki như nào ạ
56,Laptop ASUS VivoBook S15 S533JQ-BQ085T (Core i5-1035G1/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE G3X2/ MX350 2GB GDDR5/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng ,19199000,2,Asus,Intel Core i51035G1 10GHz up to 36GHz 6MB,512,8,Full HD 1920 x 1080,15.6 ,Cực kì hài lòng
57,Laptop HP Pavilion x360 14-dw0061TU 19D52PA (Core i3-1005G1/ 4GB DDR4 3200MHz/ 512GB PCIe NVMe M.2/ 14 FHD IPS Touch/ Win10) - Hàng Chính Hãng ,14099000,4,HP,Intel Core i31005G1 12GHz up to 34GHz 4MB,512,4,Full HD 1920 x 1080,14 ,Cực kì hài lòng
57,Laptop HP Pavilion x360 14-dw0061TU 19D52PA (Core i3-1005G1/ 4GB DDR4 3200MHz/ 512GB PCIe NVMe M.2/ 14 FHD IPS Touch/ Win10) - Hàng Chính Hãng ,14099000,4,HP,Intel Core i31005G1 12GHz up to 34GHz 4MB,512,4,Full HD 1920 x 1080,14 ,Cực kì hài lòng
57,Laptop HP Pavilion x360 14-dw0061TU 19D52PA (Core i3-1005G1/ 4GB DDR4 3200MHz/ 512GB PCIe NVMe M.2/ 14 FHD IPS Touch/ Win10) - Hàng Chính Hãng ,14099000,4,HP,Intel Core i31005G1 12GHz up to 34GHz 4MB,512,4,Full HD 1920 x 1080,14 ,Cực kì hài lòng
57,Laptop HP Pavilion x360 14-dw0061TU 19D52PA (Core i3-1005G1/ 4GB DDR4 3200MHz/ 512GB PCIe NVMe M.2/ 14 FHD IPS Touch/ Win10) - Hàng Chính Hãng ,14099000,4,HP,Intel Core i31005G1 12GHz up to 34GHz 4MB,512,4,Full HD 1920 x 1080,14 ,Hài lòng
58,Laptop Dell Vostro V5490D (Core i5-10210U/ 8GB DDR4 2666MHz/ 256GB M.2 PCIe NVMe/ MX250 2GB GDDR5/ 14 FHD/ Win10) - Hàng Chính Hãng ,17369000,0,Dell,Intel Core i510210U Processor,256,8,Full HD 1920 x 1080,14 ,
59,Laptop HP Pavilion 14-ce1011TU 5JN17PA Core i3-8145U/ Win10 (14 FHD IPS) - Hàng Chính Hãng ,10209000,2,HP,Intel Core i3 Coffee Lake,1,4,Full HD 1920 x 1080,14 ,Sản phẩm tốt chất lượng  giao hàng nhanh
59,Laptop HP Pavilion 14-ce1011TU 5JN17PA Core i3-8145U/ Win10 (14 FHD IPS) - Hàng Chính Hãng ,10209000,2,HP,Intel Core i3 Coffee Lake,1,4,Full HD 1920 x 1080,14 ,Cực kì hài lòng
60,Laptop Dell Vostro 5402 V5402A (Core i5-1135G7/ 8GB DDR4 3200MHz/ 256GB SSD M.2 PCIE/ MX330 2GB GDDR5/ 14 FHD WLED/ Win10) - Hàng Chính Hãng ,18699000,1,Dell,Intel Core i51135G7 24GHz up to 42GHz 8MB,256,8,,14 ,Cực kì hài lòng
61,Laptop HP Envy 13-ba1031TU 2K0B7PA (Core i7-1165G7/ 16GB DDR4 2933MHz (Onboard)/ 1TB PCI NVMe/ 13.3 FHD IPS/ Win10 + Office Home & Student) - Hàng Chính Hãng ,29799000,2,HP,Intel Core i71165G7 28GHz up to 47GHz 12MB,1,16,Full HD 1920 x 1080,13.3 ,Màn hình không đẹp như mong muốn máy nóng pin tầm hơn 3 tiếng  HP giờ làm máy kém quá Mình mua loại cấu hình cao nhất
61,Laptop HP Envy 13-ba1031TU 2K0B7PA (Core i7-1165G7/ 16GB DDR4 2933MHz (Onboard)/ 1TB PCI NVMe/ 13.3 FHD IPS/ Win10 + Office Home & Student) - Hàng Chính Hãng ,29799000,2,HP,Intel Core i71165G7 28GHz up to 47GHz 12MB,1,16,Full HD 1920 x 1080,13.3 ,giá tốt nhất so với nhiều nơi khác
62,Laptop Dell Inspiron 5490 70196706 Core i7-10510U/ MX230 2GB/ Win10 (14 FHD) - Hàng Chính Hãng ,21590000,3,Dell,,512,8,Full HD 1920 x 1080,14 ,Tiki giao hàng nhanh đóng gói kỹ Máy gọn nhẹ bàn phím có đèn led cộng thêm màu bạc nhìn siêu sang chảnh Nút mở nguồn có hiệu ứng vân tay Chưa xài đã thấy ưng rồi
62,Laptop Dell Inspiron 5490 70196706 Core i7-10510U/ MX230 2GB/ Win10 (14 FHD) - Hàng Chính Hãng ,21590000,3,Dell,,512,8,Full HD 1920 x 1080,14 ,Ngoại thất khá đẹp giao hàng nhanh Tạm thời ban đầu dùng thì thấy khá ổn chỉ có mỗi máy hơi nóng tý thôi
62,Laptop Dell Inspiron 5490 70196706 Core i7-10510U/ MX230 2GB/ Win10 (14 FHD) - Hàng Chính Hãng ,21590000,3,Dell,,512,8,Full HD 1920 x 1080,14 ,sản phẩm tốt
63,Laptop MSI GF63 Thin 10SCSR-830VN (Core i7-10750H/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE/ GTX 1650Ti 4GB GDDR6 with Max-Q Design/ 15.6 FHD IPS  144Hz/ Win10) - Hàng Chính Hãng ,22999000,1,MSI,Intel Core i710750H 26GHz up to 50GHz 12MB,512,8,,15.6 ,Cực kì hài lòng
64,Laptop Asus Vivobook X509JP-EJ012T (Core i5-1035G1/ 4GB DDR4 2400MHz/ 1TB 5400rpm  x1 slot SSD M.2/ MX330 2GB GDDR5/ Win10) - Hàng Chính Hãng ,13999000,1,Asus,Intel Core i51035G1 10GHz up to 36GHz 6MB,1,4,Full HD 1920 x 1080,15.6 ,hàng về nguyên tem dùng ổn cho văn phòng và các tác vụ cơ bản chưa có lỗi gì
65,Laptop Asus Vivobook D509DA-EJ800T (AMD Ryzen 3-3200U/ 4GB DDR4 2400MHz Onboard/ 256GB PCIe NVMe/ 15.6 FHD/ Win10) - Hàng Chính Hãng ,9669000,0,Asus, AMD Ryzen 3 3250U  26 GHz  35 GHz  4MB  2 nhân 4 luông ,256,4,Full HD 1920 x 1080,15.6 ,
66,Laptop Asus VivoBook A512FA-EJ2007T (Core i3-10110U/ 4GB DDR4 2400MHz/ 256GB SSD M.2 PCIE G3X2/ 15.6 FHD/ Win10) - Hàng Chính Hãng ,11199000,1,Asus,Intel core i3,256,4,Full HD 1920 x 1080,15.6 ,Cực kì hài lòng
67,Laptop Asus TUF Gaming FX505DT-HN478T (AMD Ryzen 7 3750H/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIE G3X2/ GTX 1650 4GB GDDR5/ 15.6 FHD IPS  144Hz/ Win10) - Hàng Chính Hãng ,18590000,0,Asus,AMD Ryzen 7 3750H 23GHz up to 40GHz 4MB,512,8,Full HD 1920 x 1080,15.6 ,
68,Laptop Dell Vostro 5481 V4I5229W Core i5-8265U/ Win10 + Office365 (14.0" FHD IPS) - Hàng Chính Hãng ,15999000,11,Dell,Intel Core i5,1,4,Full HD 1920 x 1080,14 ,Máy đẹp cấu hình tốt tuy nhiên sự hỗ trợ đến từ tiki thì quá tệ cho 1 sao còn thấy tiếc đặt đơn hàng 351859193 do chính tikitrading cung cấp xong xuôi thanh toán trả góp hoàn tất  chờ mãi ko thấy giao hàng dù đã quá hạn giao 34 ngày gọi điện liên tục cho bộ phận hỗ trợ thì hứa hẹn sẽ LH lại mãi ko thấy mãi đến người thứ 4 mới thấy xử lý sau đó tự hủy đơn hàng của khách rồi đặt lại đơn mới bằng 1 máy cấu hình gần tương đương mà cũng ko thèm lôi cái thông tin xuất hóa đơn VAT của đơn hàng đã hủy quá rồi lại lằng nhằng làm biên bản hủy hóa đơn cá nhân để xuất lại hóa đơn VAT cho Cty Nói chung trong 1 vài đơn hàng như thế này mang tiếng là tiki trading mà làm việc phải nói là quá quá tệ ko có hàng thì đừng treo lên bán treo lên cho khách đặt xong rồi mới chạy đi LH với NCC xem có hàng ko mới đi giao đó đâu còn gọi là tiki trading  nói chung tiki ngày càng đắt hàng nhưng sự hỗ trợ và cách làm việc ngày càng đi xuống sẽ chẳng mấy chốc mà lụi tàn nếu ko chấn chỉnh lại sớm
68,Laptop Dell Vostro 5481 V4I5229W Core i5-8265U/ Win10 + Office365 (14.0" FHD IPS) - Hàng Chính Hãng ,15999000,11,Dell,Intel Core i5,1,4,Full HD 1920 x 1080,14 ,Máy đẹp ok Tuy nhiên các bạn lưu ý khi chọn mua vì ổ cứng HDD 5400 chạy HDH bản quyền rất chậm    Phải gắn thêm ổ SSD để chạy HDH nếu không chạy lát lắm ko thể dùng được   Ram có thể gắn thêm hoặc không tùy vào mục đích sử dụng
68,Laptop Dell Vostro 5481 V4I5229W Core i5-8265U/ Win10 + Office365 (14.0" FHD IPS) - Hàng Chính Hãng ,15999000,11,Dell,Intel Core i5,1,4,Full HD 1920 x 1080,14 ,Máy đẹp vỏ kim loại nhìn sang hơn dòng cũ viền màn hình mỏng hơn cấu hình tạm ổn Giao hàng đúng hẹn Giá lúc mua vì có sale nên tương đối rẻ hơn so với một số website bán hàng khác
68,Laptop Dell Vostro 5481 V4I5229W Core i5-8265U/ Win10 + Office365 (14.0" FHD IPS) - Hàng Chính Hãng ,15999000,11,Dell,Intel Core i5,1,4,Full HD 1920 x 1080,14 ,Thật sự thất vọng Mình ko nghic nó lại chậm và lag đến thế mở ứng dụng thì lâu mình dùng 5 tab chrome mình chuyển đổi tab là nó cứ load lại cứ bị đo máy hoài loa thì lại rè 
68,Laptop Dell Vostro 5481 V4I5229W Core i5-8265U/ Win10 + Office365 (14.0" FHD IPS) - Hàng Chính Hãng ,15999000,11,Dell,Intel Core i5,1,4,Full HD 1920 x 1080,14 ,Mỏng nhẹ đẹp nhưng vỏ nhựa bám vân tay quá  Win 10 kèm theo máy thì cũng kèm theo tá lả app linh tinh nên chậm như rùa Phải mua thêm ssd và nâng cấp 8hgb ram mới xài ổn
68,Laptop Dell Vostro 5481 V4I5229W Core i5-8265U/ Win10 + Office365 (14.0" FHD IPS) - Hàng Chính Hãng ,15999000,11,Dell,Intel Core i5,1,4,Full HD 1920 x 1080,14 ,Máy mỏng đẹp nhưng chạy quá chậm muốn cài SSD để máy chạy nhanh hơn nhưng sợ bị trục trặc gì lại không được bảo hành
68,Laptop Dell Vostro 5481 V4I5229W Core i5-8265U/ Win10 + Office365 (14.0" FHD IPS) - Hàng Chính Hãng ,15999000,11,Dell,Intel Core i5,1,4,Full HD 1920 x 1080,14 ,Hiện tại tôi đã nhận được máy tính Tuy nhiên vẫn chưa nhận được Hoá Đơn điện tử
68,Laptop Dell Vostro 5481 V4I5229W Core i5-8265U/ Win10 + Office365 (14.0" FHD IPS) - Hàng Chính Hãng ,15999000,11,Dell,Intel Core i5,1,4,Full HD 1920 x 1080,14 ,Hàng chính hãng giao nhanh chóng
68,Laptop Dell Vostro 5481 V4I5229W Core i5-8265U/ Win10 + Office365 (14.0" FHD IPS) - Hàng Chính Hãng ,15999000,11,Dell,Intel Core i5,1,4,Full HD 1920 x 1080,14 ,Cực kì hài lòng
68,Laptop Dell Vostro 5481 V4I5229W Core i5-8265U/ Win10 + Office365 (14.0" FHD IPS) - Hàng Chính Hãng ,15999000,11,Dell,Intel Core i5,1,4,Full HD 1920 x 1080,14 ,Sản phẩm chính hãng Vỏ không biết bằng nhữa hay nhôm mà cảm nhận của mình thì giống nhôm hơn Tuy nhiên phải nâng cấp ram thêm thì mới sủ dụng OK còn không thì raart là chậm
68,Laptop Dell Vostro 5481 V4I5229W Core i5-8265U/ Win10 + Office365 (14.0" FHD IPS) - Hàng Chính Hãng ,15999000,11,Dell,Intel Core i5,1,4,Full HD 1920 x 1080,14 ,Lần đầu đặt tiki hàng giá trị cao Tuy đợi hơi lau Nhưng so nhận đc rất ưng ý Mọi nguoi nên mua của tiki tradinh
69,Laptop MSI Bravo 15 A4DCR-270VN (AMD Ryzen 5 4600H/ 8GB DDR4 3200MHz/ 256GB SSD M.2 PCIE/ AMD RX 5300M 3GB GDDR6/ 15.6 FHD IPS  144Hz/ Win10) - Hàng Chính Hãng ,18019000,0,MSI,AMD Ryzen 5 4600H 30GHz up to 40GHz 8MB,256,8,,15.6 ,
70,Laptop Asus ROG Strix G15 G512-IAL013T (Core i5-10300H/ 8GB DDR4 3200MHz/ 512GB SSD PCIE G3X4/ GTX 1650Ti 4GB GDDR6/ 15.6 FHD IPS  144Hz/ Win10) - Hàng Chính Hãng ,22789000,1,Asus,Intel Core i510300H Processor 25 GHZ 8M Cache up to 45 GH,512,8,Full HD 1920 x 1080,15.6 ,Từ việc mua hàng cho tới giao hàng Cực kì tiện lợi và phục vụ chu đáo  Chính sách bảo đảm và hậu mãi hài lòng many Thanks
71,laptop Asus Vivobook S14 S430FA-EB075T Core i5-8265U/ Win10 (14" FHD IPS) - Hàng Chính Hãng ,13999000,2,Asus,Intel Core i5,1,4,Full HD 1920 x 1080,14 ,Máy này chỉ có 4G RAM và 1TB HHD Trước khi mua đã xác định là lắp thêm RAM và SSD vì chỉ SSD mới tải nổi Windows 10 Nếu chạy HDD thì luôn bị 100 disk  Hiện máy đang chạy Windows 10 mượt mà với 8 GB of RAM và 250 GB SSD  Lúc mua không để ý là máy mỏng quá không có lỗ để khóa laptop Tiki không cho đổi Nếu cho đổi thì sẽ lấy con Dell Vostro 5481  Cortana rất ngoan Gọi là ra ngay Ảnh chụp lúc đang ra lệnh cho Cortana mở Spotify
71,laptop Asus Vivobook S14 S430FA-EB075T Core i5-8265U/ Win10 (14" FHD IPS) - Hàng Chính Hãng ,13999000,2,Asus,Intel Core i5,1,4,Full HD 1920 x 1080,14 ,Mình mới mua chiếc laptop asus s430fa giá 15tr ở tiki Mua về được ba ngày lúc nào khởi động lên cũng mất 23 phút Chạy ứng dụng thì giật lag liên tục Liên hệ tổng đài thì mới biết tiki ko cho đổi trả Vậy là xong Tiền mất tật mang Rẻ hơn bên ngoài có chút tiền mà ko cho đổi trả thì cứ như là may rủi vậy Gặp trúng cái lap rởm thì coi như tiêu Mang đi bảo hàng hãng nữa là coi như mới mua laptop như hàng cũ vậy Giờ hàng cũ bên ngoài còn được đổi trả Đấy là sự uy tín trong kinh doanh Còn tiki mình miễn bàn Khuyên thật lòng các bạn ko bao giờ lên mua điện thoại máy tính bảng ở tiki Đừng vì rẻ hơn mấy đồng mà đánh đổi sự uy tín chất lượng Quá chán và thất vọng
72,Laptop HP Envy 13-ba1030TU 2K0B6PA (Core i7-1165G7/ 8GB DDR4 3200MHz (Onboard)/ 512GB PCIe NVMe/ 13.3 FHD IPS/ Win10 + Office Home & Student) - Hàng Chính Hãng ,26699000,0,HP,Intel Core i71165G7 28GHz up to 47GHz 12MB,512,8,Full HD 1920 x 1080,13.3 ,
73,Laptop HP Pavilion 14-ce3026TU 8WH93PA (Core i5-1035G1/ 8GB/ 512GB SSD/ 14 FHD/ WIN10) - Hàng Chính Hãng ,16390000,7,HP,Intel Core i5,512,8,Full HD 1920 x 1080,14 ,sp đúng mô tả cài win và office sẵn phần set up hơi  rối cho người ko rành về IT Máy mỏng nhẹ sang trong giao hàng ổn 1 cái thích nữa là ngày bảo hành là ngày bắt đầu kích hoạt máy
73,Laptop HP Pavilion 14-ce3026TU 8WH93PA (Core i5-1035G1/ 8GB/ 512GB SSD/ 14 FHD/ WIN10) - Hàng Chính Hãng ,16390000,7,HP,Intel Core i5,512,8,Full HD 1920 x 1080,14 ,Máy mới mua nhưng sao mới sử dụng mà tiếng quạt kêu rất to vậy ạ cứ phát ra âm thanh như dế kêu rất khó chịu Vui lòng hỗ trợ giúp em ạ
73,Laptop HP Pavilion 14-ce3026TU 8WH93PA (Core i5-1035G1/ 8GB/ 512GB SSD/ 14 FHD/ WIN10) - Hàng Chính Hãng ,16390000,7,HP,Intel Core i5,512,8,Full HD 1920 x 1080,14 ,Hàng chính hãng nguyên seal 5 sao cho chất lượng sản phẩm Tuy nhiên giao hàng quá chậm nên trừ Tiki Trading 1 sao
73,Laptop HP Pavilion 14-ce3026TU 8WH93PA (Core i5-1035G1/ 8GB/ 512GB SSD/ 14 FHD/ WIN10) - Hàng Chính Hãng ,16390000,7,HP,Intel Core i5,512,8,Full HD 1920 x 1080,14 ,Cực kì hài lòng
73,Laptop HP Pavilion 14-ce3026TU 8WH93PA (Core i5-1035G1/ 8GB/ 512GB SSD/ 14 FHD/ WIN10) - Hàng Chính Hãng ,16390000,7,HP,Intel Core i5,512,8,Full HD 1920 x 1080,14 ,Cực kì hài lòng
73,Laptop HP Pavilion 14-ce3026TU 8WH93PA (Core i5-1035G1/ 8GB/ 512GB SSD/ 14 FHD/ WIN10) - Hàng Chính Hãng ,16390000,7,HP,Intel Core i5,512,8,Full HD 1920 x 1080,14 ,Hài lòng
73,Laptop HP Pavilion 14-ce3026TU 8WH93PA (Core i5-1035G1/ 8GB/ 512GB SSD/ 14 FHD/ WIN10) - Hàng Chính Hãng ,16390000,7,HP,Intel Core i5,512,8,Full HD 1920 x 1080,14 ,Cực kì hài lòng
74,Laptop LG Gram 2020 14ZD90N-V.AX53A5 (Core i5-1035G7/ 8GB/ 256GB NVMe/ 14 FHD IPS/ NonOS/ White) - Hàng Chính Hãng ,24899000,5,LG,Intel Core i5,256,8,Full HD 1920 x 1080,14 , Chi tiết về đánh giá máy bạn mình đã viết 1 bài chia sẻ khá chi tiết httpslongchauxyzreviewlggram202014zd90nfbclidIwAR2TCFbsChX67AWbiSlMjfJsWPoQO62FIiNOaiHGRte9hVXBmcMIixg0N9I  Bên cạnh đó mình mua máy khi đang có khuyến mãi nên máy chỉ còn đâu đó dưới 235tr Về mình cũng nâng cấp thêm một số thứ như Ram 8gb  24gb SSD 256Gb  SSD 1TB Dùng các tác vụ đồ họa khá mượt mà  Điểm trừ vì máy thuộc loại cơ bắp lại nhỏ nhẹ gọn nên siêu nóng Prochot tầm 90 độ  Nói chung khá okay so với mức giá Nên mua
74,Laptop LG Gram 2020 14ZD90N-V.AX53A5 (Core i5-1035G7/ 8GB/ 256GB NVMe/ 14 FHD IPS/ NonOS/ White) - Hàng Chính Hãng ,24899000,5,LG,Intel Core i5,256,8,Full HD 1920 x 1080,14 ,Giao hàng chậm Sản phẩm bị lỗi màn hình Đã giao trả sản phẩm Đang chờ Tiki giải quyết
74,Laptop LG Gram 2020 14ZD90N-V.AX53A5 (Core i5-1035G7/ 8GB/ 256GB NVMe/ 14 FHD IPS/ NonOS/ White) - Hàng Chính Hãng ,24899000,5,LG,Intel Core i5,256,8,Full HD 1920 x 1080,14 ,máy dùng tốt mới được 1 ngày tiki giao hàng rất nhanh đóng gói cẩn thận
